	topic	sentence_1	sentence_2	label
1436	Gmo	[9] - GMO producers can actually sue farmers whose crops are infected by GMO contaminates for intellectual property theft.	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	NS
1437	Gmo	In regards to labeling GMO foods, I don't think it is necessary unless they are proven to cause harm.	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	NS
1438	Gmo	Unlike uranium, hydroelectricity is also a renewable energy source.	"This open approach removes the limitation of a proprietary ""engine"" to provide a truly unique and powerful set of tools for big data."	DTORCD
1439	Gmo	GMOs are connected with health problems, environmental damage and violation of farmers' and consumers' rights.	But, like I said, if it ever becomes proven that GMO's have adverse effects on people, they definitely need to be labelled.	NS
1440	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	":-)""3) Farming GMO crops uses more pesticides than conventional crops"" Where are you getting your facts?"	NS
1441	Gmo	The effects of mass production can have severe repercussions to the overall environment by depleting nutrients and sources.	That process poses significant challenges given the prevalence of GMO crops and the fact that most non-GMO crops are either organic or exports.	NS
1442	Gmo	"Studies have shown that GMOs possibly cause longterm GI tract disease and can lead to the creation of ""superweeds""."	Therefore, there are many unanswered questions regarding the potential harm of GMO consumption , including side effects , toxicity, allergies and long-term health consequences.	SS
1443	Gmo	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	DTORCD
1444	Gmo	":-)""3) Farming GMO crops uses more pesticides than conventional crops"" Where are you getting your facts?"	In regards to labeling GMO foods, I don't think it is necessary unless they are proven to cause harm.	NS
1445	Gmo	":-)""3) Farming GMO crops uses more pesticides than conventional crops"" Where are you getting your facts?"	"Widely-used Big Ag materials such as Monsanto ""Roundup Ready"" GMO crops (and their requisite accompanying herbicide) damage soil, water supplies, beneficial insects, and humans."	NS
1446	Gmo	In addition if somehow pest are able to ingest the GMO food, then it could cause them to evolve as well.	Some have called GMOs morally irresponsible and attribute genetically engineered food to conditions such as obesity, cancer, infertility, genetic defects, and the prevalence of food allergies.	NS
1447	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	"Lately, the emergence of ""super weeds"" resistant to Roundup require more toxic herbicides to be applied to crops."	NS
1448	Gmo	Once a photovoltaic system is installed, it functions on its own for a long-period of time and requires little, if any, maintenance.	This is often done in sewage treatment plants in the UK, and there are a growing number of large farm-based plants in Germany and elsewhere.	DTORCD
1449	Gmo	The potential health danger of a GMOs is allergy, because the GMOs introduce new proteins.	10) GM corn, which is used in livestock feed, has been shown to severely harm animals - what must it be doing to humans?	SS
