	topic	sentence_1	sentence_2	label
3191	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	NS
3192	Stem cell research	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	SS
3193	Stem cell research	Harnessing this ability could enable researchers to one day cure disease and save lives.	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	HS
3194	Stem cell research	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	HS
3195	Stem cell research	Going vegan is healthy, humane and environmentally friendly.	Virtual Reality applications in Neuro-psycho-physiology. Virtual Reality in Eating Disorders.	DTORCD
3196	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	In the future, these cells could potentially be transplanted into patients to replace tissues damaged by diseases such as cancer.	NS
3197	Stem cell research	Scientists say cloning offers a unique way to produce cells that may someday be used to treat diseases.	Arguments can range from promises of cures for terrible diseases to the degradation of the human lives they are supposed to save.	NS
3198	Stem cell research	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3199	Stem cell research	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	This is material is being thrown away anyway in landfills, when it could be saving lives in more ways than curing just diabetes.	NS
3200	Stem cell research	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	SS
3201	Stem cell research	Harnessing this ability could enable researchers to one day cure disease and save lives.	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	HS
3202	Stem cell research	Harnessing this ability could one day enable researchers to grow customized cells and tissue capable of repairing damaged or diseased organs.	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	NS
3203	Stem cell research	The Benefits of Biogas The use of biogas is practically limitless.	The proposed developments also benefit from worries about the environmental risks of coal power and safety fears surrounding nuclear energy.	DTORCD
