	topic	sentence_1	sentence_2	label
2418	Organ donation	Organ donation is a great boon of modern surgery.	Cadaver organ donation in India Organ donation takes healthy organs and tissues from one person for transplantation into another.	NS
2419	Organ donation	Medical researchers are working with donated organs and tissues to achieve breakthroughs in medicine saving and improving millions of lives.	"It is something good that can result from tragedy and a way for families to find comfort by helping others."""	NS
2420	Organ donation	Organ Donation vs. Whole Body Donation Well known in our culture is the value of organ donation (organ transplant) to save lives.	How You Can Help With Organ Donation There are a number of ways that Georgia residents can help with organ donation efforts before death.	SS
2421	Organ donation	"This included special protections for vulnerable populations, which includes pregnant women, children, the mentally ill, the ""disabled"", the homeless, and...prisoners."	There are many reasons why someone would hire a professional Venice Virtual Reality photographer ... Some Virtual Reality photographers offer video shooting as well.	DTORCD
2422	Organ donation	One donor can save up to nine lives and many more can be saved through tissue donation.	The culmination of the process occurs when the person donates-and saves or enhances the lives of as many as eight people who need an organ transplant.	HS
2423	Organ donation	Every organ and tissue donor can save and enhance the lives of up to 50 people.	California Organ & Tissue Donation Facts Donating your healthy organs for transplant can help save up to 8 lives or approximately 50 people with a tissue donation.	HS
2424	Organ donation	How You Can Help With Organ Donation There are a number of ways that Georgia residents can help with organ donation efforts before death.	Organ Donation: The Gift of Life Many people are alive today and leading productive lives because medical science has become so skilled in transplanting some essential organs.	NS
2425	Organ donation	Your decision to be an organ donor will not affect any aspect of saving your life before your donation saves another life.	How You Can Help With Organ Donation There are a number of ways that Georgia residents can help with organ donation efforts before death.	NS
2426	Organ donation	A living donor can save and/or greatly improve the quality of life of a transplant candidate.	The culmination of the process occurs when the person donates-and saves or enhances the lives of as many as eight people who need an organ transplant.	HS
2427	Organ donation	"It is something good that can result from tragedy and a way for families to find comfort by helping others."""	"Many families of deceased donors acknowledge that the ""gift of life"" made possible by organ donation helps them cope with their tragic loss."	HS
2428	Organ donation	The Joshua Abbott Organ and Tissue Donor Registry allows you to opt out of donating organs and/or tissues for research.	Information on Organ Donation Why Donate?Because you may save up to eight lives through organ donation and enhance many others through tissue donation.	NS
